{'sales_id': 5739465, 'e_id': 5199, 'store_id': 3484, 'sales': 83, 'item_no': 628, 'city_name': 'Lake Christineburgh'}
{'sales_id': 3940325, 'e_id': 2668, 'store_id': 2366, 'sales': 75, 'item_no': 760, 'city_name': 'West Curtischester'}
{'sales_id': 8457913, 'e_id': 4208, 'store_id': 2366, 'sales': 87, 'item_no': 653, 'city_name': 'Jessicatown'}
{'sales_id': 8146999, 'e_id': 3299, 'store_id': 2366, 'sales': 72, 'item_no': 682, 'city_name': 'Port Jill'}
{'sales_id': 303227, 'e_id': 5199, 'store_id': 3484, 'sales': 54, 'item_no': 489, 'city_name': 'West Sandra'}
{'sales_id': 1978098, 'e_id': 7786, 'store_id': 3484, 'sales': 9, 'item_no': 863, 'city_name': 'Daniellebury'}
{'sales_id': 3343346, 'e_id': 7786, 'store_id': 3484, 'sales': 92, 'item_no': 384, 'city_name': 'Port Chadmouth'}
{'sales_id': 7226056, 'e_id': 8, 'store_id': 3484, 'sales': 7, 'item_no': 793, 'city_name': 'Brittanyport'}
{'sales_id': 543704, 'e_id': 8, 'store_id': 3484, 'sales': 67, 'item_no': 685, 'city_name': 'New Maria'}
{'sales_id': 7238055, 'e_id': 7786, 'store_id': 3484, 'sales': 91, 'item_no': 779, 'city_name': 'Davidmouth'}
{'sales_id': 4920983, 'e_id': 7786, 'store_id': 3484, 'sales': 53, 'item_no': 703, 'city_name': 'South Deborahfurt'}
{'sales_id': 8319017, 'e_id': 2668, 'store_id': 2366, 'sales': 6, 'item_no': 459, 'city_name': 'Port Travisburgh'}
{'sales_id': 4291111, 'e_id': 4208, 'store_id': 2366, 'sales': 44, 'item_no': 561, 'city_name': 'West Lisamouth'}
{'sales_id': 5323845, 'e_id': 3299, 'store_id': 2366, 'sales': 68, 'item_no': 599, 'city_name': 'Port Sara'}
{'sales_id': 1588197, 'e_id': 4208, 'store_id': 2366, 'sales': 60, 'item_no': 431, 'city_name': 'West Sarahhaven'}
{'sales_id': 7831034, 'e_id': 2668, 'store_id': 2366, 'sales': 35, 'item_no': 422, 'city_name': 'Buckview'}
{'sales_id': 9021100, 'e_id': 5199, 'store_id': 3484, 'sales': 86, 'item_no': 560, 'city_name': 'Teresaville'}
{'sales_id': 284963, 'e_id': 3299, 'store_id': 2366, 'sales': 87, 'item_no': 361, 'city_name': 'Lake Michael'}
{'sales_id': 3499730, 'e_id': 8, 'store_id': 3484, 'sales': 10, 'item_no': 391, 'city_name': 'Cassandrachester'}
{'sales_id': 3786676, 'e_id': 8, 'store_id': 3484, 'sales': 64, 'item_no': 169, 'city_name': 'Gonzalestown'}
{'sales_id': 8890197, 'e_id': 7786, 'store_id': 3484, 'sales': 58, 'item_no': 139, 'city_name': 'West Haley'}
{'sales_id': 1854751, 'e_id': 8, 'store_id': 3484, 'sales': 40, 'item_no': 533, 'city_name': 'Stanleyfurt'}
{'sales_id': 9609373, 'e_id': 2668, 'store_id': 2366, 'sales': 64, 'item_no': 174, 'city_name': 'Nicholasport'}
{'sales_id': 6051371, 'e_id': 4208, 'store_id': 2366, 'sales': 34, 'item_no': 596, 'city_name': 'Coxfort'}
{'sales_id': 7948997, 'e_id': 4208, 'store_id': 2366, 'sales': 36, 'item_no': 696, 'city_name': 'North James'}
{'sales_id': 5380647, 'e_id': 5199, 'store_id': 3484, 'sales': 38, 'item_no': 252, 'city_name': 'Andrewsberg'}
{'sales_id': 8786356, 'e_id': 7786, 'store_id': 3484, 'sales': 3, 'item_no': 197, 'city_name': 'Sharonport'}
{'sales_id': 6442686, 'e_id': 2668, 'store_id': 2366, 'sales': 80, 'item_no': 508, 'city_name': 'Johnsonchester'}
{'sales_id': 9477064, 'e_id': 2668, 'store_id': 2366, 'sales': 50, 'item_no': 164, 'city_name': 'Port Jillbury'}
{'sales_id': 2889368, 'e_id': 4208, 'store_id': 2366, 'sales': 99, 'item_no': 161, 'city_name': 'Cohenland'}
{'sales_id': 4864518, 'e_id': 3299, 'store_id': 2366, 'sales': 72, 'item_no': 525, 'city_name': 'New Rebecca'}
{'sales_id': 5763683, 'e_id': 7786, 'store_id': 3484, 'sales': 95, 'item_no': 440, 'city_name': 'Stevenberg'}
{'sales_id': 9360759, 'e_id': 8, 'store_id': 3484, 'sales': 6, 'item_no': 279, 'city_name': 'Michaelbury'}
{'sales_id': 7606725, 'e_id': 8, 'store_id': 3484, 'sales': 99, 'item_no': 998, 'city_name': 'West Sethside'}
{'sales_id': 1686735, 'e_id': 3299, 'store_id': 2366, 'sales': 84, 'item_no': 86, 'city_name': 'West Dennisport'}
{'sales_id': 5986578, 'e_id': 7786, 'store_id': 3484, 'sales': 3, 'item_no': 919, 'city_name': 'Millerfurt'}
{'sales_id': 4295970, 'e_id': 2668, 'store_id': 2366, 'sales': 10, 'item_no': 399, 'city_name': 'Port Katherinefurt'}
{'sales_id': 9219219, 'e_id': 7786, 'store_id': 3484, 'sales': 30, 'item_no': 540, 'city_name': 'Vargasview'}
{'sales_id': 5365860, 'e_id': 3299, 'store_id': 2366, 'sales': 93, 'item_no': 581, 'city_name': 'Port Michelle'}
{'sales_id': 2624651, 'e_id': 4208, 'store_id': 2366, 'sales': 64, 'item_no': 288, 'city_name': 'East Christinemouth'}
{'sales_id': 3591192, 'e_id': 5199, 'store_id': 3484, 'sales': 13, 'item_no': 471, 'city_name': 'Karenville'}
{'sales_id': 5843940, 'e_id': 2668, 'store_id': 2366, 'sales': 8, 'item_no': 193, 'city_name': 'Murphyhaven'}
{'sales_id': 4551427, 'e_id': 3299, 'store_id': 2366, 'sales': 97, 'item_no': 843, 'city_name': 'Mendezport'}
{'sales_id': 8275225, 'e_id': 4208, 'store_id': 2366, 'sales': 67, 'item_no': 74, 'city_name': 'South Mariaton'}
{'sales_id': 7195658, 'e_id': 3299, 'store_id': 2366, 'sales': 18, 'item_no': 815, 'city_name': 'Martinezton'}
{'sales_id': 1280948, 'e_id': 5199, 'store_id': 3484, 'sales': 41, 'item_no': 855, 'city_name': 'South Gary'}
{'sales_id': 2366694, 'e_id': 5199, 'store_id': 3484, 'sales': 87, 'item_no': 251, 'city_name': 'Christianstad'}
{'sales_id': 7655482, 'e_id': 4208, 'store_id': 2366, 'sales': 1, 'item_no': 535, 'city_name': 'Patriciafort'}
{'sales_id': 2766810, 'e_id': 4208, 'store_id': 2366, 'sales': 15, 'item_no': 855, 'city_name': 'West Richardside'}
{'sales_id': 9491157, 'e_id': 7786, 'store_id': 3484, 'sales': 92, 'item_no': 98, 'city_name': 'Josephhaven'}
{'sales_id': 968857, 'e_id': 2668, 'store_id': 2366, 'sales': 65, 'item_no': 423, 'city_name': 'Port Susanchester'}
{'sales_id': 1440577, 'e_id': 8, 'store_id': 3484, 'sales': 62, 'item_no': 36, 'city_name': 'New Sandrastad'}
{'sales_id': 1816836, 'e_id': 3299, 'store_id': 2366, 'sales': 16, 'item_no': 91, 'city_name': 'East Marcia'}
{'sales_id': 84632, 'e_id': 5199, 'store_id': 3484, 'sales': 95, 'item_no': 48, 'city_name': 'Lake Tonymouth'}
{'sales_id': 7602019, 'e_id': 5199, 'store_id': 3484, 'sales': 12, 'item_no': 149, 'city_name': 'Aprilport'}
{'sales_id': 268406, 'e_id': 2668, 'store_id': 2366, 'sales': 56, 'item_no': 574, 'city_name': 'Sabrinatown'}
{'sales_id': 6986675, 'e_id': 5199, 'store_id': 3484, 'sales': 16, 'item_no': 180, 'city_name': 'Bennettbury'}
{'sales_id': 3760045, 'e_id': 7786, 'store_id': 3484, 'sales': 43, 'item_no': 396, 'city_name': 'Port Brucemouth'}
{'sales_id': 4349137, 'e_id': 4208, 'store_id': 2366, 'sales': 66, 'item_no': 729, 'city_name': 'Brendatown'}
{'sales_id': 8305470, 'e_id': 7786, 'store_id': 3484, 'sales': 9, 'item_no': 342, 'city_name': 'Crossmouth'}
{'sales_id': 1452379, 'e_id': 8, 'store_id': 3484, 'sales': 2, 'item_no': 317, 'city_name': 'Patriciaborough'}
{'sales_id': 6329926, 'e_id': 3299, 'store_id': 2366, 'sales': 71, 'item_no': 840, 'city_name': 'South Robinstad'}
{'sales_id': 2249839, 'e_id': 7786, 'store_id': 3484, 'sales': 97, 'item_no': 183, 'city_name': 'Simsburgh'}
{'sales_id': 9833997, 'e_id': 5199, 'store_id': 3484, 'sales': 61, 'item_no': 544, 'city_name': 'East Kellyview'}
{'sales_id': 1901455, 'e_id': 8, 'store_id': 3484, 'sales': 37, 'item_no': 678, 'city_name': 'Chelseytown'}
{'sales_id': 2339583, 'e_id': 8, 'store_id': 3484, 'sales': 15, 'item_no': 13, 'city_name': 'Morenobury'}
{'sales_id': 1353468, 'e_id': 5199, 'store_id': 3484, 'sales': 7, 'item_no': 770, 'city_name': 'Youngview'}
{'sales_id': 805457, 'e_id': 4208, 'store_id': 2366, 'sales': 62, 'item_no': 188, 'city_name': 'Port Jose'}
{'sales_id': 2932523, 'e_id': 7786, 'store_id': 3484, 'sales': 37, 'item_no': 151, 'city_name': 'Mcclureberg'}
{'sales_id': 7869775, 'e_id': 7786, 'store_id': 3484, 'sales': 67, 'item_no': 300, 'city_name': 'New Juliachester'}
{'sales_id': 6574516, 'e_id': 4208, 'store_id': 2366, 'sales': 78, 'item_no': 360, 'city_name': 'Mcphersontown'}
{'sales_id': 6835533, 'e_id': 2668, 'store_id': 2366, 'sales': 2, 'item_no': 423, 'city_name': 'Port Williamshire'}
{'sales_id': 8045933, 'e_id': 4208, 'store_id': 2366, 'sales': 32, 'item_no': 78, 'city_name': 'Kennethborough'}
{'sales_id': 1384127, 'e_id': 2668, 'store_id': 2366, 'sales': 75, 'item_no': 240, 'city_name': 'North Dantown'}
{'sales_id': 6254746, 'e_id': 5199, 'store_id': 3484, 'sales': 26, 'item_no': 401, 'city_name': 'West Danashire'}
{'sales_id': 785977, 'e_id': 4208, 'store_id': 2366, 'sales': 98, 'item_no': 730, 'city_name': 'Michaelfurt'}
{'sales_id': 6232294, 'e_id': 4208, 'store_id': 2366, 'sales': 30, 'item_no': 459, 'city_name': 'Andreafort'}
{'sales_id': 6450035, 'e_id': 3299, 'store_id': 2366, 'sales': 34, 'item_no': 537, 'city_name': 'Blackwellstad'}
{'sales_id': 439157, 'e_id': 7786, 'store_id': 3484, 'sales': 68, 'item_no': 98, 'city_name': 'East Marieland'}
{'sales_id': 413908, 'e_id': 4208, 'store_id': 2366, 'sales': 13, 'item_no': 615, 'city_name': 'Lake Fernandostad'}
{'sales_id': 9440363, 'e_id': 8, 'store_id': 3484, 'sales': 60, 'item_no': 174, 'city_name': 'West Justinburgh'}
{'sales_id': 3321094, 'e_id': 2668, 'store_id': 2366, 'sales': 13, 'item_no': 375, 'city_name': 'South James'}
{'sales_id': 1019113, 'e_id': 3299, 'store_id': 2366, 'sales': 58, 'item_no': 421, 'city_name': 'North Oliviahaven'}
{'sales_id': 6071048, 'e_id': 5199, 'store_id': 3484, 'sales': 76, 'item_no': 67, 'city_name': 'Brianfort'}
{'sales_id': 2275633, 'e_id': 2668, 'store_id': 2366, 'sales': 92, 'item_no': 41, 'city_name': 'South Kelly'}
{'sales_id': 8531413, 'e_id': 8, 'store_id': 3484, 'sales': 0, 'item_no': 550, 'city_name': 'Elizabethfort'}
{'sales_id': 8733089, 'e_id': 3299, 'store_id': 2366, 'sales': 65, 'item_no': 362, 'city_name': 'Hendersonland'}
{'sales_id': 1129413, 'e_id': 2668, 'store_id': 2366, 'sales': 19, 'item_no': 420, 'city_name': 'Port Savannahmouth'}
{'sales_id': 2525405, 'e_id': 3299, 'store_id': 2366, 'sales': 80, 'item_no': 283, 'city_name': 'Jacquelinefort'}
{'sales_id': 113607, 'e_id': 2668, 'store_id': 2366, 'sales': 38, 'item_no': 264, 'city_name': 'North Patrickbury'}
{'sales_id': 4886268, 'e_id': 4208, 'store_id': 2366, 'sales': 93, 'item_no': 670, 'city_name': 'South Sherri'}
{'sales_id': 5994724, 'e_id': 8, 'store_id': 3484, 'sales': 16, 'item_no': 82, 'city_name': 'Wangland'}
{'sales_id': 4806667, 'e_id': 3299, 'store_id': 2366, 'sales': 48, 'item_no': 637, 'city_name': 'Port Kyle'}
{'sales_id': 3111649, 'e_id': 8, 'store_id': 3484, 'sales': 73, 'item_no': 555, 'city_name': 'West Robert'}
{'sales_id': 9281786, 'e_id': 3299, 'store_id': 2366, 'sales': 74, 'item_no': 76, 'city_name': 'East Tylerfurt'}
{'sales_id': 4741489, 'e_id': 3299, 'store_id': 2366, 'sales': 92, 'item_no': 406, 'city_name': 'South Gina'}
{'sales_id': 5033685, 'e_id': 4208, 'store_id': 2366, 'sales': 67, 'item_no': 51, 'city_name': 'Johnathanbury'}
{'sales_id': 7255618, 'e_id': 3299, 'store_id': 2366, 'sales': 85, 'item_no': 470, 'city_name': 'Friedmanberg'}
{'sales_id': 2406437, 'e_id': 8, 'store_id': 3484, 'sales': 57, 'item_no': 623, 'city_name': 'South Clifford'}
{'sales_id': 8400978, 'e_id': 3299, 'store_id': 2366, 'sales': 82, 'item_no': 534, 'city_name': 'Leeberg'}
{'sales_id': 560376, 'e_id': 7786, 'store_id': 3484, 'sales': 71, 'item_no': 308, 'city_name': 'Port Marystad'}
{'sales_id': 9582955, 'e_id': 4208, 'store_id': 2366, 'sales': 69, 'item_no': 724, 'city_name': 'Johnsonhaven'}
{'sales_id': 3865504, 'e_id': 7786, 'store_id': 3484, 'sales': 39, 'item_no': 121, 'city_name': 'East Megan'}
{'sales_id': 3878524, 'e_id': 3299, 'store_id': 2366, 'sales': 53, 'item_no': 333, 'city_name': 'Lake Hannah'}
{'sales_id': 5024778, 'e_id': 7786, 'store_id': 3484, 'sales': 76, 'item_no': 841, 'city_name': 'New Patricia'}
{'sales_id': 7973683, 'e_id': 8, 'store_id': 3484, 'sales': 45, 'item_no': 171, 'city_name': 'East Ericatown'}
{'sales_id': 1264003, 'e_id': 3299, 'store_id': 2366, 'sales': 63, 'item_no': 401, 'city_name': 'North Charlesstad'}
{'sales_id': 880121, 'e_id': 4208, 'store_id': 2366, 'sales': 78, 'item_no': 158, 'city_name': 'East Rosechester'}
{'sales_id': 308005, 'e_id': 5199, 'store_id': 3484, 'sales': 100, 'item_no': 398, 'city_name': 'Harrisland'}
{'sales_id': 6222611, 'e_id': 2668, 'store_id': 2366, 'sales': 58, 'item_no': 770, 'city_name': 'Morrowhaven'}
{'sales_id': 800494, 'e_id': 3299, 'store_id': 2366, 'sales': 74, 'item_no': 465, 'city_name': 'South Brandonport'}
{'sales_id': 9255967, 'e_id': 2668, 'store_id': 2366, 'sales': 97, 'item_no': 83, 'city_name': 'Yanghaven'}
{'sales_id': 8024804, 'e_id': 4208, 'store_id': 2366, 'sales': 52, 'item_no': 459, 'city_name': 'South Larry'}
{'sales_id': 5097515, 'e_id': 3299, 'store_id': 2366, 'sales': 97, 'item_no': 732, 'city_name': 'Ashleyville'}
{'sales_id': 7440595, 'e_id': 2668, 'store_id': 2366, 'sales': 66, 'item_no': 267, 'city_name': 'East James'}
{'sales_id': 4376515, 'e_id': 3299, 'store_id': 2366, 'sales': 1, 'item_no': 709, 'city_name': 'Andersonberg'}
{'sales_id': 3416420, 'e_id': 7786, 'store_id': 3484, 'sales': 22, 'item_no': 287, 'city_name': 'West Mariafort'}
{'sales_id': 4983867, 'e_id': 3299, 'store_id': 2366, 'sales': 79, 'item_no': 123, 'city_name': 'East Jamie'}
{'sales_id': 6481353, 'e_id': 8, 'store_id': 3484, 'sales': 42, 'item_no': 750, 'city_name': 'South Valerie'}
{'sales_id': 6636343, 'e_id': 8, 'store_id': 3484, 'sales': 24, 'item_no': 42, 'city_name': 'Gwendolynbury'}
{'sales_id': 7234691, 'e_id': 8, 'store_id': 3484, 'sales': 23, 'item_no': 424, 'city_name': 'New Matthew'}
{'sales_id': 1710189, 'e_id': 5199, 'store_id': 3484, 'sales': 14, 'item_no': 172, 'city_name': 'Wolfhaven'}
{'sales_id': 9650846, 'e_id': 5199, 'store_id': 3484, 'sales': 22, 'item_no': 913, 'city_name': 'Kevinfort'}
{'sales_id': 8491969, 'e_id': 4208, 'store_id': 2366, 'sales': 74, 'item_no': 989, 'city_name': 'Lake Michaeltown'}
{'sales_id': 2225854, 'e_id': 7786, 'store_id': 3484, 'sales': 76, 'item_no': 442, 'city_name': 'Katiestad'}
{'sales_id': 4886092, 'e_id': 7786, 'store_id': 3484, 'sales': 32, 'item_no': 204, 'city_name': 'North Susanfort'}
{'sales_id': 3143801, 'e_id': 2668, 'store_id': 2366, 'sales': 38, 'item_no': 355, 'city_name': 'South Monicamouth'}
{'sales_id': 3112173, 'e_id': 3299, 'store_id': 2366, 'sales': 0, 'item_no': 444, 'city_name': 'Lindastad'}
{'sales_id': 706813, 'e_id': 4208, 'store_id': 2366, 'sales': 44, 'item_no': 567, 'city_name': 'Cunninghamstad'}
{'sales_id': 1445914, 'e_id': 8, 'store_id': 3484, 'sales': 61, 'item_no': 617, 'city_name': 'Lake Melissastad'}
{'sales_id': 345839, 'e_id': 5199, 'store_id': 3484, 'sales': 28, 'item_no': 395, 'city_name': 'Wattsberg'}
{'sales_id': 9569415, 'e_id': 3299, 'store_id': 2366, 'sales': 94, 'item_no': 357, 'city_name': 'East Vincent'}
{'sales_id': 1381423, 'e_id': 8, 'store_id': 3484, 'sales': 26, 'item_no': 882, 'city_name': 'South Michelle'}
{'sales_id': 3142958, 'e_id': 5199, 'store_id': 3484, 'sales': 74, 'item_no': 776, 'city_name': 'North Kristenmouth'}
{'sales_id': 1073807, 'e_id': 8, 'store_id': 3484, 'sales': 85, 'item_no': 490, 'city_name': 'South Sarahview'}
{'sales_id': 8250735, 'e_id': 7786, 'store_id': 3484, 'sales': 10, 'item_no': 282, 'city_name': 'Rodriguezshire'}
{'sales_id': 3672494, 'e_id': 7786, 'store_id': 3484, 'sales': 15, 'item_no': 465, 'city_name': 'Daniellebury'}
{'sales_id': 2944925, 'e_id': 5199, 'store_id': 3484, 'sales': 39, 'item_no': 322, 'city_name': 'Gallegoschester'}
{'sales_id': 9731192, 'e_id': 2668, 'store_id': 2366, 'sales': 20, 'item_no': 689, 'city_name': 'Port Aaronborough'}
{'sales_id': 662824, 'e_id': 2668, 'store_id': 2366, 'sales': 44, 'item_no': 973, 'city_name': 'North Sarah'}
{'sales_id': 1643054, 'e_id': 3299, 'store_id': 2366, 'sales': 18, 'item_no': 631, 'city_name': 'Lake Andreatown'}
{'sales_id': 1747869, 'e_id': 8, 'store_id': 3484, 'sales': 97, 'item_no': 622, 'city_name': 'New Allison'}
{'sales_id': 4942164, 'e_id': 3299, 'store_id': 2366, 'sales': 16, 'item_no': 858, 'city_name': 'Davisview'}
{'sales_id': 9480698, 'e_id': 8, 'store_id': 3484, 'sales': 2, 'item_no': 1000, 'city_name': 'Emilyberg'}
{'sales_id': 9328118, 'e_id': 7786, 'store_id': 3484, 'sales': 39, 'item_no': 920, 'city_name': 'Simmonshaven'}
{'sales_id': 2391942, 'e_id': 3299, 'store_id': 2366, 'sales': 62, 'item_no': 292, 'city_name': 'New Shannon'}
{'sales_id': 6601167, 'e_id': 8, 'store_id': 3484, 'sales': 88, 'item_no': 21, 'city_name': 'East Amy'}
{'sales_id': 7011448, 'e_id': 4208, 'store_id': 2366, 'sales': 42, 'item_no': 117, 'city_name': 'South Joshuastad'}
{'sales_id': 7068737, 'e_id': 7786, 'store_id': 3484, 'sales': 70, 'item_no': 439, 'city_name': 'Pettyton'}
{'sales_id': 1723065, 'e_id': 7786, 'store_id': 3484, 'sales': 59, 'item_no': 908, 'city_name': 'South Larry'}
{'sales_id': 4669663, 'e_id': 7786, 'store_id': 3484, 'sales': 27, 'item_no': 300, 'city_name': 'North Gabriella'}
{'sales_id': 811326, 'e_id': 7786, 'store_id': 3484, 'sales': 37, 'item_no': 133, 'city_name': 'Lake Ericastad'}
{'sales_id': 2262098, 'e_id': 3299, 'store_id': 2366, 'sales': 9, 'item_no': 500, 'city_name': 'Port Kevin'}
{'sales_id': 5795562, 'e_id': 4208, 'store_id': 2366, 'sales': 100, 'item_no': 370, 'city_name': 'Jessicafort'}
{'sales_id': 7360315, 'e_id': 8, 'store_id': 3484, 'sales': 86, 'item_no': 228, 'city_name': 'North Amberview'}
{'sales_id': 508494, 'e_id': 7786, 'store_id': 3484, 'sales': 72, 'item_no': 421, 'city_name': 'Beverlybury'}
{'sales_id': 709803, 'e_id': 4208, 'store_id': 2366, 'sales': 62, 'item_no': 164, 'city_name': 'Port Karen'}
{'sales_id': 3679614, 'e_id': 5199, 'store_id': 3484, 'sales': 20, 'item_no': 272, 'city_name': 'East Matthewport'}
{'sales_id': 2188656, 'e_id': 5199, 'store_id': 3484, 'sales': 16, 'item_no': 216, 'city_name': 'South Robertbury'}
{'sales_id': 1594012, 'e_id': 3299, 'store_id': 2366, 'sales': 25, 'item_no': 912, 'city_name': 'New Isabelside'}
{'sales_id': 9099096, 'e_id': 8, 'store_id': 3484, 'sales': 10, 'item_no': 415, 'city_name': 'Amberfort'}
{'sales_id': 1323195, 'e_id': 5199, 'store_id': 3484, 'sales': 82, 'item_no': 15, 'city_name': 'Port Donald'}
{'sales_id': 664542, 'e_id': 7786, 'store_id': 3484, 'sales': 87, 'item_no': 464, 'city_name': 'Lake Franciscofurt'}
{'sales_id': 1864661, 'e_id': 7786, 'store_id': 3484, 'sales': 7, 'item_no': 217, 'city_name': 'Smithchester'}
{'sales_id': 2420159, 'e_id': 5199, 'store_id': 3484, 'sales': 19, 'item_no': 421, 'city_name': 'Port Andrew'}
{'sales_id': 779474, 'e_id': 7786, 'store_id': 3484, 'sales': 59, 'item_no': 57, 'city_name': 'Port Reneetown'}
{'sales_id': 8379861, 'e_id': 4208, 'store_id': 2366, 'sales': 44, 'item_no': 92, 'city_name': 'New Justin'}
{'sales_id': 7611161, 'e_id': 7786, 'store_id': 3484, 'sales': 46, 'item_no': 109, 'city_name': 'Sotomouth'}
{'sales_id': 9669703, 'e_id': 4208, 'store_id': 2366, 'sales': 81, 'item_no': 100, 'city_name': 'Lake Kathryn'}
{'sales_id': 9946631, 'e_id': 8, 'store_id': 3484, 'sales': 52, 'item_no': 739, 'city_name': 'Deanshire'}
{'sales_id': 8219374, 'e_id': 3299, 'store_id': 2366, 'sales': 9, 'item_no': 721, 'city_name': 'Floresburgh'}
{'sales_id': 3697047, 'e_id': 3299, 'store_id': 2366, 'sales': 39, 'item_no': 577, 'city_name': 'North Rebeccamouth'}
{'sales_id': 2642030, 'e_id': 4208, 'store_id': 2366, 'sales': 50, 'item_no': 519, 'city_name': 'Richardville'}
{'sales_id': 1517547, 'e_id': 7786, 'store_id': 3484, 'sales': 6, 'item_no': 276, 'city_name': 'East Nicole'}
{'sales_id': 3002353, 'e_id': 5199, 'store_id': 3484, 'sales': 13, 'item_no': 418, 'city_name': 'South Waynetown'}
{'sales_id': 2066610, 'e_id': 8, 'store_id': 3484, 'sales': 34, 'item_no': 177, 'city_name': 'New Robertburgh'}
{'sales_id': 9633222, 'e_id': 8, 'store_id': 3484, 'sales': 80, 'item_no': 160, 'city_name': 'Lake Michaeltown'}
{'sales_id': 6935815, 'e_id': 5199, 'store_id': 3484, 'sales': 89, 'item_no': 323, 'city_name': 'West Elizabethmouth'}
{'sales_id': 9669237, 'e_id': 5199, 'store_id': 3484, 'sales': 13, 'item_no': 848, 'city_name': 'Edwardtown'}
{'sales_id': 7576676, 'e_id': 2668, 'store_id': 2366, 'sales': 82, 'item_no': 901, 'city_name': 'South Samuelstad'}
{'sales_id': 2153990, 'e_id': 3299, 'store_id': 2366, 'sales': 2, 'item_no': 278, 'city_name': 'Port Alexandrachester'}
{'sales_id': 437777, 'e_id': 3299, 'store_id': 2366, 'sales': 55, 'item_no': 615, 'city_name': 'Tiffanymouth'}
{'sales_id': 2279627, 'e_id': 3299, 'store_id': 2366, 'sales': 23, 'item_no': 415, 'city_name': 'Port Amy'}
{'sales_id': 1726110, 'e_id': 5199, 'store_id': 3484, 'sales': 64, 'item_no': 553, 'city_name': 'Martinezfort'}
{'sales_id': 314111, 'e_id': 3299, 'store_id': 2366, 'sales': 65, 'item_no': 51, 'city_name': 'Johnview'}
{'sales_id': 4995958, 'e_id': 8, 'store_id': 3484, 'sales': 92, 'item_no': 197, 'city_name': 'Port Ericshire'}
{'sales_id': 3726763, 'e_id': 2668, 'store_id': 2366, 'sales': 81, 'item_no': 755, 'city_name': 'South Kimberly'}
{'sales_id': 5138013, 'e_id': 5199, 'store_id': 3484, 'sales': 26, 'item_no': 512, 'city_name': 'Harperfort'}
{'sales_id': 364037, 'e_id': 8, 'store_id': 3484, 'sales': 86, 'item_no': 338, 'city_name': 'Burnetttown'}
{'sales_id': 9923599, 'e_id': 2668, 'store_id': 2366, 'sales': 8, 'item_no': 68, 'city_name': 'Murphyport'}
{'sales_id': 730892, 'e_id': 3299, 'store_id': 2366, 'sales': 50, 'item_no': 587, 'city_name': 'Port Brittanyborough'}
{'sales_id': 1664532, 'e_id': 7786, 'store_id': 3484, 'sales': 31, 'item_no': 461, 'city_name': 'North Aliciastad'}
{'sales_id': 2806303, 'e_id': 8, 'store_id': 3484, 'sales': 2, 'item_no': 458, 'city_name': 'North Harold'}
{'sales_id': 1359766, 'e_id': 8, 'store_id': 3484, 'sales': 59, 'item_no': 136, 'city_name': 'Johnsonbury'}
{'sales_id': 7676086, 'e_id': 4208, 'store_id': 2366, 'sales': 16, 'item_no': 569, 'city_name': 'East Ronaldland'}
{'sales_id': 8697281, 'e_id': 4208, 'store_id': 2366, 'sales': 27, 'item_no': 561, 'city_name': 'Francisshire'}
{'sales_id': 848566, 'e_id': 5199, 'store_id': 3484, 'sales': 4, 'item_no': 88, 'city_name': 'Wesleyfort'}
{'sales_id': 6546989, 'e_id': 3299, 'store_id': 2366, 'sales': 68, 'item_no': 91, 'city_name': 'South Michellestad'}
{'sales_id': 6503258, 'e_id': 7786, 'store_id': 3484, 'sales': 32, 'item_no': 383, 'city_name': 'West Hailey'}
{'sales_id': 1222106, 'e_id': 3299, 'store_id': 2366, 'sales': 58, 'item_no': 143, 'city_name': 'Kruegertown'}
{'sales_id': 2797035, 'e_id': 8, 'store_id': 3484, 'sales': 34, 'item_no': 963, 'city_name': 'North Angela'}
{'sales_id': 2003218, 'e_id': 8, 'store_id': 3484, 'sales': 24, 'item_no': 914, 'city_name': 'New Kristyhaven'}
{'sales_id': 2750449, 'e_id': 7786, 'store_id': 3484, 'sales': 47, 'item_no': 841, 'city_name': 'Jessicachester'}
{'sales_id': 3512040, 'e_id': 2668, 'store_id': 2366, 'sales': 53, 'item_no': 862, 'city_name': 'North Thomas'}
{'sales_id': 412921, 'e_id': 2668, 'store_id': 2366, 'sales': 9, 'item_no': 827, 'city_name': 'Conwayburgh'}
{'sales_id': 7263240, 'e_id': 2668, 'store_id': 2366, 'sales': 85, 'item_no': 600, 'city_name': 'East Alexmouth'}
{'sales_id': 4506268, 'e_id': 4208, 'store_id': 2366, 'sales': 20, 'item_no': 549, 'city_name': 'Kellyhaven'}
{'sales_id': 9230860, 'e_id': 5199, 'store_id': 3484, 'sales': 16, 'item_no': 541, 'city_name': 'Jamestown'}
{'sales_id': 7540359, 'e_id': 2668, 'store_id': 2366, 'sales': 56, 'item_no': 820, 'city_name': 'Frazierton'}
{'sales_id': 1116747, 'e_id': 8, 'store_id': 3484, 'sales': 74, 'item_no': 43, 'city_name': 'Tammyfurt'}
{'sales_id': 7657958, 'e_id': 7786, 'store_id': 3484, 'sales': 15, 'item_no': 341, 'city_name': 'Kimberlyhaven'}
{'sales_id': 6665411, 'e_id': 4208, 'store_id': 2366, 'sales': 65, 'item_no': 668, 'city_name': 'Markstad'}
