{'sales_id': 1597426, 'e_id': 3854, 'store_id': 2733, 'sales': 36, 'item_no': 446, 'city_name': 'Rickhaven'}
{'sales_id': 9025501, 'e_id': 5756, 'store_id': 2027, 'sales': 36, 'item_no': 657, 'city_name': 'West Judithland'}
{'sales_id': 9695278, 'e_id': 1102, 'store_id': 2733, 'sales': 1, 'item_no': 266, 'city_name': 'Sandovalshire'}
{'sales_id': 5843151, 'e_id': 1855, 'store_id': 2027, 'sales': 66, 'item_no': 131, 'city_name': 'Williamchester'}
{'sales_id': 7690945, 'e_id': 8824, 'store_id': 2733, 'sales': 79, 'item_no': 480, 'city_name': 'Penaville'}
{'sales_id': 240384, 'e_id': 1855, 'store_id': 2027, 'sales': 91, 'item_no': 177, 'city_name': 'Michaelmouth'}
{'sales_id': 780331, 'e_id': 4190, 'store_id': 2027, 'sales': 75, 'item_no': 176, 'city_name': 'East Kristina'}
{'sales_id': 9744020, 'e_id': 1102, 'store_id': 2733, 'sales': 75, 'item_no': 461, 'city_name': 'South Katiemouth'}
{'sales_id': 603511, 'e_id': 1855, 'store_id': 2027, 'sales': 37, 'item_no': 600, 'city_name': 'Mariamouth'}
{'sales_id': 4743576, 'e_id': 4190, 'store_id': 2027, 'sales': 15, 'item_no': 538, 'city_name': 'Salazarhaven'}
{'sales_id': 763277, 'e_id': 1102, 'store_id': 2733, 'sales': 93, 'item_no': 966, 'city_name': 'Port Debra'}
{'sales_id': 6919238, 'e_id': 1855, 'store_id': 2027, 'sales': 72, 'item_no': 161, 'city_name': 'North Tracieside'}
{'sales_id': 7988567, 'e_id': 8824, 'store_id': 2733, 'sales': 68, 'item_no': 110, 'city_name': 'Adamschester'}
{'sales_id': 7076550, 'e_id': 3854, 'store_id': 2733, 'sales': 16, 'item_no': 850, 'city_name': 'Nelsonstad'}
{'sales_id': 5734550, 'e_id': 3854, 'store_id': 2733, 'sales': 44, 'item_no': 365, 'city_name': 'Harrisonside'}
{'sales_id': 9172088, 'e_id': 8824, 'store_id': 2733, 'sales': 8, 'item_no': 770, 'city_name': 'Richardston'}
{'sales_id': 7116337, 'e_id': 1102, 'store_id': 2733, 'sales': 65, 'item_no': 485, 'city_name': 'Rodneychester'}
{'sales_id': 6704101, 'e_id': 1102, 'store_id': 2733, 'sales': 32, 'item_no': 440, 'city_name': 'South Kayla'}
{'sales_id': 1699840, 'e_id': 1102, 'store_id': 2733, 'sales': 4, 'item_no': 920, 'city_name': 'Jasmineshire'}
{'sales_id': 7209609, 'e_id': 3854, 'store_id': 2733, 'sales': 10, 'item_no': 109, 'city_name': 'Hernandezmouth'}
{'sales_id': 1686391, 'e_id': 1855, 'store_id': 2027, 'sales': 7, 'item_no': 733, 'city_name': 'Hernandezport'}
{'sales_id': 5756216, 'e_id': 4190, 'store_id': 2027, 'sales': 21, 'item_no': 397, 'city_name': 'Manningbury'}
{'sales_id': 4292556, 'e_id': 1855, 'store_id': 2027, 'sales': 13, 'item_no': 695, 'city_name': 'Harveymouth'}
{'sales_id': 966183, 'e_id': 4190, 'store_id': 2027, 'sales': 76, 'item_no': 547, 'city_name': 'Port Amberberg'}
{'sales_id': 453690, 'e_id': 8824, 'store_id': 2733, 'sales': 77, 'item_no': 131, 'city_name': 'South Stephen'}
{'sales_id': 4057365, 'e_id': 4190, 'store_id': 2027, 'sales': 61, 'item_no': 166, 'city_name': 'Paynestad'}
{'sales_id': 9791320, 'e_id': 1855, 'store_id': 2027, 'sales': 51, 'item_no': 865, 'city_name': 'South Amber'}
{'sales_id': 2886733, 'e_id': 5756, 'store_id': 2027, 'sales': 37, 'item_no': 19, 'city_name': 'New Dennisview'}
{'sales_id': 2233307, 'e_id': 5756, 'store_id': 2027, 'sales': 61, 'item_no': 144, 'city_name': 'Brandonfort'}
{'sales_id': 8188021, 'e_id': 4190, 'store_id': 2027, 'sales': 35, 'item_no': 34, 'city_name': 'North Jennifer'}
{'sales_id': 5751705, 'e_id': 1102, 'store_id': 2733, 'sales': 19, 'item_no': 40, 'city_name': 'Wilkersonstad'}
{'sales_id': 8045366, 'e_id': 3854, 'store_id': 2733, 'sales': 82, 'item_no': 390, 'city_name': 'Townsendberg'}
{'sales_id': 661853, 'e_id': 4190, 'store_id': 2027, 'sales': 80, 'item_no': 595, 'city_name': 'Samuelmouth'}
{'sales_id': 8782885, 'e_id': 1855, 'store_id': 2027, 'sales': 57, 'item_no': 964, 'city_name': 'North Nathan'}
{'sales_id': 2246996, 'e_id': 5756, 'store_id': 2027, 'sales': 78, 'item_no': 438, 'city_name': 'Port Kirk'}
{'sales_id': 4576179, 'e_id': 3854, 'store_id': 2733, 'sales': 39, 'item_no': 718, 'city_name': 'North Jason'}
{'sales_id': 4035859, 'e_id': 8824, 'store_id': 2733, 'sales': 0, 'item_no': 91, 'city_name': 'Carpenterberg'}
{'sales_id': 2076196, 'e_id': 1102, 'store_id': 2733, 'sales': 57, 'item_no': 461, 'city_name': 'North Crystal'}
{'sales_id': 1625171, 'e_id': 1102, 'store_id': 2733, 'sales': 89, 'item_no': 905, 'city_name': 'Port Joseph'}
{'sales_id': 8532696, 'e_id': 8824, 'store_id': 2733, 'sales': 37, 'item_no': 124, 'city_name': 'Lake Barbarachester'}
{'sales_id': 717858, 'e_id': 3854, 'store_id': 2733, 'sales': 61, 'item_no': 814, 'city_name': 'Fostertown'}
{'sales_id': 1148291, 'e_id': 1855, 'store_id': 2027, 'sales': 97, 'item_no': 262, 'city_name': 'West Rachel'}
{'sales_id': 3356633, 'e_id': 1102, 'store_id': 2733, 'sales': 64, 'item_no': 293, 'city_name': 'West Garyland'}
{'sales_id': 4444475, 'e_id': 4190, 'store_id': 2027, 'sales': 19, 'item_no': 306, 'city_name': 'Lake Jessica'}
{'sales_id': 4868547, 'e_id': 1102, 'store_id': 2733, 'sales': 60, 'item_no': 13, 'city_name': 'Rosschester'}
{'sales_id': 3892042, 'e_id': 8824, 'store_id': 2733, 'sales': 30, 'item_no': 817, 'city_name': 'Port Sabrina'}
{'sales_id': 6138116, 'e_id': 3854, 'store_id': 2733, 'sales': 20, 'item_no': 966, 'city_name': 'New Scott'}
{'sales_id': 5194124, 'e_id': 3854, 'store_id': 2733, 'sales': 62, 'item_no': 685, 'city_name': 'Maryview'}
{'sales_id': 8904334, 'e_id': 1855, 'store_id': 2027, 'sales': 14, 'item_no': 266, 'city_name': 'Tylerside'}
{'sales_id': 8113269, 'e_id': 5756, 'store_id': 2027, 'sales': 14, 'item_no': 35, 'city_name': 'West Christianburgh'}
{'sales_id': 5393494, 'e_id': 3854, 'store_id': 2733, 'sales': 24, 'item_no': 647, 'city_name': 'West Zacharyport'}
{'sales_id': 3516241, 'e_id': 3854, 'store_id': 2733, 'sales': 49, 'item_no': 266, 'city_name': 'Wigginsmouth'}
{'sales_id': 2218551, 'e_id': 1855, 'store_id': 2027, 'sales': 41, 'item_no': 867, 'city_name': 'Port Kendraburgh'}
{'sales_id': 3965522, 'e_id': 1102, 'store_id': 2733, 'sales': 79, 'item_no': 173, 'city_name': 'East Danielmouth'}
{'sales_id': 1136532, 'e_id': 8824, 'store_id': 2733, 'sales': 79, 'item_no': 627, 'city_name': 'New Robert'}
{'sales_id': 5716239, 'e_id': 8824, 'store_id': 2733, 'sales': 65, 'item_no': 155, 'city_name': 'Annaborough'}
{'sales_id': 2377865, 'e_id': 5756, 'store_id': 2027, 'sales': 51, 'item_no': 24, 'city_name': 'New Lisa'}
{'sales_id': 342469, 'e_id': 1102, 'store_id': 2733, 'sales': 19, 'item_no': 39, 'city_name': 'Stanleyburgh'}
{'sales_id': 639547, 'e_id': 1102, 'store_id': 2733, 'sales': 53, 'item_no': 872, 'city_name': 'Port Martinchester'}
{'sales_id': 6604133, 'e_id': 5756, 'store_id': 2027, 'sales': 78, 'item_no': 927, 'city_name': 'Smithland'}
{'sales_id': 1389160, 'e_id': 3854, 'store_id': 2733, 'sales': 84, 'item_no': 649, 'city_name': 'East Cassandra'}
{'sales_id': 4377238, 'e_id': 3854, 'store_id': 2733, 'sales': 96, 'item_no': 811, 'city_name': 'South Daniel'}
{'sales_id': 1633084, 'e_id': 1102, 'store_id': 2733, 'sales': 17, 'item_no': 738, 'city_name': 'North Melissa'}
{'sales_id': 3432830, 'e_id': 1855, 'store_id': 2027, 'sales': 85, 'item_no': 333, 'city_name': 'North Laurenfurt'}
{'sales_id': 3802600, 'e_id': 1102, 'store_id': 2733, 'sales': 95, 'item_no': 435, 'city_name': 'South Christopher'}
{'sales_id': 4051668, 'e_id': 8824, 'store_id': 2733, 'sales': 68, 'item_no': 173, 'city_name': 'Lake Samuelmouth'}
{'sales_id': 7088777, 'e_id': 8824, 'store_id': 2733, 'sales': 69, 'item_no': 495, 'city_name': 'North Donaldborough'}
{'sales_id': 4765008, 'e_id': 8824, 'store_id': 2733, 'sales': 35, 'item_no': 849, 'city_name': 'Brittanybury'}
{'sales_id': 9551198, 'e_id': 8824, 'store_id': 2733, 'sales': 8, 'item_no': 862, 'city_name': 'New Tyler'}
{'sales_id': 7336640, 'e_id': 3854, 'store_id': 2733, 'sales': 39, 'item_no': 282, 'city_name': 'Gregberg'}
{'sales_id': 4209190, 'e_id': 1102, 'store_id': 2733, 'sales': 56, 'item_no': 944, 'city_name': 'New Benjamin'}
{'sales_id': 5229269, 'e_id': 3854, 'store_id': 2733, 'sales': 44, 'item_no': 473, 'city_name': 'Taylorbury'}
{'sales_id': 83249, 'e_id': 3854, 'store_id': 2733, 'sales': 34, 'item_no': 238, 'city_name': 'Haynesfort'}
{'sales_id': 645248, 'e_id': 8824, 'store_id': 2733, 'sales': 70, 'item_no': 95, 'city_name': 'Katherineberg'}
{'sales_id': 5209145, 'e_id': 8824, 'store_id': 2733, 'sales': 61, 'item_no': 445, 'city_name': 'West Debbie'}
{'sales_id': 5595407, 'e_id': 1855, 'store_id': 2027, 'sales': 71, 'item_no': 986, 'city_name': 'East Jasmine'}
{'sales_id': 6058258, 'e_id': 1855, 'store_id': 2027, 'sales': 1, 'item_no': 785, 'city_name': 'New Kim'}
{'sales_id': 3452403, 'e_id': 1102, 'store_id': 2733, 'sales': 87, 'item_no': 428, 'city_name': 'South Theresa'}
{'sales_id': 5591655, 'e_id': 4190, 'store_id': 2027, 'sales': 23, 'item_no': 602, 'city_name': 'East Jenniferhaven'}
{'sales_id': 9982456, 'e_id': 3854, 'store_id': 2733, 'sales': 65, 'item_no': 673, 'city_name': 'West Thomas'}
{'sales_id': 1510055, 'e_id': 3854, 'store_id': 2733, 'sales': 75, 'item_no': 839, 'city_name': 'Smithside'}
{'sales_id': 1610195, 'e_id': 4190, 'store_id': 2027, 'sales': 32, 'item_no': 617, 'city_name': 'Claudiaport'}
{'sales_id': 642153, 'e_id': 3854, 'store_id': 2733, 'sales': 12, 'item_no': 343, 'city_name': 'Gillmouth'}
{'sales_id': 9204112, 'e_id': 1102, 'store_id': 2733, 'sales': 89, 'item_no': 342, 'city_name': 'Harrisonfort'}
{'sales_id': 7856667, 'e_id': 4190, 'store_id': 2027, 'sales': 75, 'item_no': 347, 'city_name': 'Byrdport'}
{'sales_id': 7649007, 'e_id': 3854, 'store_id': 2733, 'sales': 91, 'item_no': 399, 'city_name': 'Scottbury'}
{'sales_id': 3855019, 'e_id': 8824, 'store_id': 2733, 'sales': 68, 'item_no': 986, 'city_name': 'East Jasonton'}
{'sales_id': 352398, 'e_id': 1102, 'store_id': 2733, 'sales': 36, 'item_no': 500, 'city_name': 'Nancyfurt'}
{'sales_id': 3063049, 'e_id': 3854, 'store_id': 2733, 'sales': 35, 'item_no': 316, 'city_name': 'Brownbury'}
{'sales_id': 6244895, 'e_id': 4190, 'store_id': 2027, 'sales': 95, 'item_no': 557, 'city_name': 'South Susanside'}
{'sales_id': 7951990, 'e_id': 3854, 'store_id': 2733, 'sales': 86, 'item_no': 105, 'city_name': 'Carolynland'}
{'sales_id': 5953663, 'e_id': 1102, 'store_id': 2733, 'sales': 4, 'item_no': 718, 'city_name': 'New Nicolechester'}
{'sales_id': 681020, 'e_id': 3854, 'store_id': 2733, 'sales': 47, 'item_no': 788, 'city_name': 'Loriborough'}
{'sales_id': 9335500, 'e_id': 3854, 'store_id': 2733, 'sales': 97, 'item_no': 71, 'city_name': 'South Melissaport'}
{'sales_id': 6208284, 'e_id': 1855, 'store_id': 2027, 'sales': 30, 'item_no': 814, 'city_name': 'Tracymouth'}
{'sales_id': 5548150, 'e_id': 5756, 'store_id': 2027, 'sales': 88, 'item_no': 198, 'city_name': 'Lake Jenniferside'}
{'sales_id': 8314147, 'e_id': 4190, 'store_id': 2027, 'sales': 87, 'item_no': 484, 'city_name': 'Branchshire'}
{'sales_id': 3011948, 'e_id': 3854, 'store_id': 2733, 'sales': 46, 'item_no': 653, 'city_name': 'North Todd'}
{'sales_id': 3892677, 'e_id': 1102, 'store_id': 2733, 'sales': 92, 'item_no': 522, 'city_name': 'New Meghan'}
{'sales_id': 8329473, 'e_id': 4190, 'store_id': 2027, 'sales': 70, 'item_no': 220, 'city_name': 'East Colleen'}
{'sales_id': 1250544, 'e_id': 8824, 'store_id': 2733, 'sales': 38, 'item_no': 434, 'city_name': 'New Josephfort'}
{'sales_id': 9432837, 'e_id': 1102, 'store_id': 2733, 'sales': 25, 'item_no': 683, 'city_name': 'Munozstad'}
{'sales_id': 6277970, 'e_id': 3854, 'store_id': 2733, 'sales': 93, 'item_no': 807, 'city_name': 'Scottbury'}
{'sales_id': 7438116, 'e_id': 1855, 'store_id': 2027, 'sales': 59, 'item_no': 73, 'city_name': 'North Jeffreyburgh'}
{'sales_id': 7021432, 'e_id': 4190, 'store_id': 2027, 'sales': 82, 'item_no': 625, 'city_name': 'North Holly'}
{'sales_id': 5737723, 'e_id': 5756, 'store_id': 2027, 'sales': 79, 'item_no': 878, 'city_name': 'Martinside'}
{'sales_id': 2559356, 'e_id': 5756, 'store_id': 2027, 'sales': 90, 'item_no': 38, 'city_name': 'Kathrynshire'}
{'sales_id': 9000121, 'e_id': 1855, 'store_id': 2027, 'sales': 85, 'item_no': 252, 'city_name': 'Lake Andrea'}
{'sales_id': 4382404, 'e_id': 5756, 'store_id': 2027, 'sales': 31, 'item_no': 666, 'city_name': 'Sandrahaven'}
{'sales_id': 6574249, 'e_id': 3854, 'store_id': 2733, 'sales': 24, 'item_no': 397, 'city_name': 'Davisfort'}
{'sales_id': 9880456, 'e_id': 1102, 'store_id': 2733, 'sales': 20, 'item_no': 651, 'city_name': 'North Matthew'}
{'sales_id': 9216752, 'e_id': 3854, 'store_id': 2733, 'sales': 5, 'item_no': 125, 'city_name': 'Woodfurt'}
{'sales_id': 705945, 'e_id': 3854, 'store_id': 2733, 'sales': 74, 'item_no': 947, 'city_name': 'North Steveport'}
{'sales_id': 2760902, 'e_id': 8824, 'store_id': 2733, 'sales': 97, 'item_no': 893, 'city_name': 'New Kennethmouth'}
{'sales_id': 7695224, 'e_id': 1102, 'store_id': 2733, 'sales': 42, 'item_no': 967, 'city_name': 'Port Jennifer'}
{'sales_id': 7687016, 'e_id': 1855, 'store_id': 2027, 'sales': 69, 'item_no': 437, 'city_name': 'Evanstown'}
{'sales_id': 2961320, 'e_id': 5756, 'store_id': 2027, 'sales': 66, 'item_no': 343, 'city_name': 'East Holly'}
{'sales_id': 869267, 'e_id': 8824, 'store_id': 2733, 'sales': 42, 'item_no': 330, 'city_name': 'Campbellchester'}
{'sales_id': 4660491, 'e_id': 8824, 'store_id': 2733, 'sales': 36, 'item_no': 714, 'city_name': 'West Scott'}
{'sales_id': 5410967, 'e_id': 4190, 'store_id': 2027, 'sales': 63, 'item_no': 242, 'city_name': 'Castilloshire'}
{'sales_id': 8636454, 'e_id': 5756, 'store_id': 2027, 'sales': 48, 'item_no': 831, 'city_name': 'Contrerasmouth'}
{'sales_id': 304454, 'e_id': 8824, 'store_id': 2733, 'sales': 10, 'item_no': 87, 'city_name': 'Wellsbury'}
{'sales_id': 19801, 'e_id': 1855, 'store_id': 2027, 'sales': 21, 'item_no': 876, 'city_name': 'New Jenniferhaven'}
{'sales_id': 9093245, 'e_id': 4190, 'store_id': 2027, 'sales': 40, 'item_no': 968, 'city_name': 'Lake Brandon'}
{'sales_id': 6270450, 'e_id': 4190, 'store_id': 2027, 'sales': 5, 'item_no': 608, 'city_name': 'North Shannon'}
{'sales_id': 7393717, 'e_id': 1102, 'store_id': 2733, 'sales': 88, 'item_no': 245, 'city_name': 'Carrollfort'}
{'sales_id': 3534548, 'e_id': 4190, 'store_id': 2027, 'sales': 32, 'item_no': 836, 'city_name': 'Davidborough'}
{'sales_id': 2558028, 'e_id': 5756, 'store_id': 2027, 'sales': 26, 'item_no': 69, 'city_name': 'Meredithhaven'}
{'sales_id': 6689686, 'e_id': 8824, 'store_id': 2733, 'sales': 10, 'item_no': 967, 'city_name': 'New Amanda'}
{'sales_id': 2779537, 'e_id': 8824, 'store_id': 2733, 'sales': 71, 'item_no': 646, 'city_name': 'New Katelyn'}
{'sales_id': 9748763, 'e_id': 1102, 'store_id': 2733, 'sales': 82, 'item_no': 201, 'city_name': 'Diazburgh'}
{'sales_id': 6148919, 'e_id': 5756, 'store_id': 2027, 'sales': 52, 'item_no': 768, 'city_name': 'Stephaniefurt'}
{'sales_id': 588825, 'e_id': 1855, 'store_id': 2027, 'sales': 51, 'item_no': 571, 'city_name': 'New Justin'}
{'sales_id': 6724226, 'e_id': 1855, 'store_id': 2027, 'sales': 35, 'item_no': 265, 'city_name': 'East Pamela'}
{'sales_id': 2272543, 'e_id': 5756, 'store_id': 2027, 'sales': 28, 'item_no': 68, 'city_name': 'East Jeffreyberg'}
{'sales_id': 7709128, 'e_id': 8824, 'store_id': 2733, 'sales': 70, 'item_no': 494, 'city_name': 'Woodmouth'}
{'sales_id': 7632421, 'e_id': 3854, 'store_id': 2733, 'sales': 71, 'item_no': 694, 'city_name': 'Millerberg'}
{'sales_id': 4814417, 'e_id': 8824, 'store_id': 2733, 'sales': 21, 'item_no': 195, 'city_name': 'South Charlesside'}
{'sales_id': 8607402, 'e_id': 4190, 'store_id': 2027, 'sales': 6, 'item_no': 845, 'city_name': 'South Ryantown'}
{'sales_id': 2865774, 'e_id': 3854, 'store_id': 2733, 'sales': 87, 'item_no': 277, 'city_name': 'New William'}
{'sales_id': 9842438, 'e_id': 1855, 'store_id': 2027, 'sales': 53, 'item_no': 799, 'city_name': 'New Matthew'}
{'sales_id': 9000391, 'e_id': 8824, 'store_id': 2733, 'sales': 11, 'item_no': 463, 'city_name': 'Griffithtown'}
{'sales_id': 7987292, 'e_id': 1855, 'store_id': 2027, 'sales': 14, 'item_no': 358, 'city_name': 'South Melissa'}
{'sales_id': 7169851, 'e_id': 1102, 'store_id': 2733, 'sales': 98, 'item_no': 920, 'city_name': 'Vazquezfurt'}
{'sales_id': 1778387, 'e_id': 8824, 'store_id': 2733, 'sales': 0, 'item_no': 26, 'city_name': 'South Judyville'}
{'sales_id': 4556134, 'e_id': 4190, 'store_id': 2027, 'sales': 36, 'item_no': 850, 'city_name': 'North Debra'}
{'sales_id': 7352332, 'e_id': 1102, 'store_id': 2733, 'sales': 37, 'item_no': 971, 'city_name': 'Ochoaside'}
{'sales_id': 1765855, 'e_id': 5756, 'store_id': 2027, 'sales': 27, 'item_no': 972, 'city_name': 'Hensonberg'}
{'sales_id': 1358784, 'e_id': 3854, 'store_id': 2733, 'sales': 15, 'item_no': 767, 'city_name': 'North Monica'}
{'sales_id': 9401570, 'e_id': 5756, 'store_id': 2027, 'sales': 78, 'item_no': 361, 'city_name': 'South Darren'}
{'sales_id': 8829718, 'e_id': 4190, 'store_id': 2027, 'sales': 44, 'item_no': 376, 'city_name': 'Alecstad'}
{'sales_id': 3831872, 'e_id': 1102, 'store_id': 2733, 'sales': 12, 'item_no': 292, 'city_name': 'New Bettychester'}
{'sales_id': 4785461, 'e_id': 8824, 'store_id': 2733, 'sales': 34, 'item_no': 493, 'city_name': 'South Edwardchester'}
{'sales_id': 2958278, 'e_id': 5756, 'store_id': 2027, 'sales': 21, 'item_no': 914, 'city_name': 'Port Dawn'}
{'sales_id': 3885882, 'e_id': 1102, 'store_id': 2733, 'sales': 9, 'item_no': 312, 'city_name': 'West James'}
{'sales_id': 9874752, 'e_id': 1102, 'store_id': 2733, 'sales': 17, 'item_no': 468, 'city_name': 'East Jerryton'}
{'sales_id': 8434753, 'e_id': 1102, 'store_id': 2733, 'sales': 15, 'item_no': 327, 'city_name': 'New Nicole'}
{'sales_id': 1353971, 'e_id': 1102, 'store_id': 2733, 'sales': 100, 'item_no': 285, 'city_name': 'Carterview'}
{'sales_id': 1375180, 'e_id': 1855, 'store_id': 2027, 'sales': 53, 'item_no': 67, 'city_name': 'Virginiafurt'}
{'sales_id': 6143712, 'e_id': 3854, 'store_id': 2733, 'sales': 25, 'item_no': 792, 'city_name': 'East Jessica'}
{'sales_id': 4772570, 'e_id': 1855, 'store_id': 2027, 'sales': 60, 'item_no': 168, 'city_name': 'Lake Lauraville'}
{'sales_id': 2706173, 'e_id': 4190, 'store_id': 2027, 'sales': 81, 'item_no': 354, 'city_name': 'Meganmouth'}
{'sales_id': 4036658, 'e_id': 3854, 'store_id': 2733, 'sales': 86, 'item_no': 558, 'city_name': 'South Stephenbury'}
{'sales_id': 4925005, 'e_id': 3854, 'store_id': 2733, 'sales': 33, 'item_no': 916, 'city_name': 'Lake Vanessatown'}
{'sales_id': 3163683, 'e_id': 1102, 'store_id': 2733, 'sales': 79, 'item_no': 627, 'city_name': 'Franklinbury'}
{'sales_id': 3460359, 'e_id': 4190, 'store_id': 2027, 'sales': 51, 'item_no': 330, 'city_name': 'Marymouth'}
{'sales_id': 4295135, 'e_id': 4190, 'store_id': 2027, 'sales': 1, 'item_no': 477, 'city_name': 'Daystad'}
{'sales_id': 2156351, 'e_id': 1102, 'store_id': 2733, 'sales': 81, 'item_no': 205, 'city_name': 'West Robin'}
{'sales_id': 6667895, 'e_id': 4190, 'store_id': 2027, 'sales': 4, 'item_no': 142, 'city_name': 'North Victoria'}
{'sales_id': 3525803, 'e_id': 1855, 'store_id': 2027, 'sales': 8, 'item_no': 802, 'city_name': 'Seanview'}
{'sales_id': 1905226, 'e_id': 8824, 'store_id': 2733, 'sales': 89, 'item_no': 654, 'city_name': 'Laurieland'}
{'sales_id': 9172703, 'e_id': 3854, 'store_id': 2733, 'sales': 18, 'item_no': 573, 'city_name': 'West Heatherland'}
{'sales_id': 9867676, 'e_id': 3854, 'store_id': 2733, 'sales': 18, 'item_no': 173, 'city_name': 'Cherylborough'}
{'sales_id': 7365245, 'e_id': 8824, 'store_id': 2733, 'sales': 98, 'item_no': 405, 'city_name': 'West Shannon'}
{'sales_id': 298086, 'e_id': 1855, 'store_id': 2027, 'sales': 84, 'item_no': 97, 'city_name': 'Lopeztown'}
{'sales_id': 9998352, 'e_id': 1102, 'store_id': 2733, 'sales': 53, 'item_no': 680, 'city_name': 'Chavezborough'}
{'sales_id': 9827836, 'e_id': 1855, 'store_id': 2027, 'sales': 84, 'item_no': 749, 'city_name': 'Lake Dorothy'}
{'sales_id': 2816526, 'e_id': 3854, 'store_id': 2733, 'sales': 55, 'item_no': 756, 'city_name': 'Wilsonmouth'}
{'sales_id': 1391267, 'e_id': 5756, 'store_id': 2027, 'sales': 40, 'item_no': 378, 'city_name': 'New Philipton'}
{'sales_id': 2046544, 'e_id': 8824, 'store_id': 2733, 'sales': 13, 'item_no': 505, 'city_name': 'Reedmouth'}
{'sales_id': 8073499, 'e_id': 5756, 'store_id': 2027, 'sales': 67, 'item_no': 731, 'city_name': 'Shannonview'}
{'sales_id': 9419566, 'e_id': 8824, 'store_id': 2733, 'sales': 95, 'item_no': 683, 'city_name': 'South Timothy'}
{'sales_id': 3105926, 'e_id': 3854, 'store_id': 2733, 'sales': 79, 'item_no': 582, 'city_name': 'Martinezton'}
{'sales_id': 883779, 'e_id': 1102, 'store_id': 2733, 'sales': 44, 'item_no': 304, 'city_name': 'Jamesfort'}
{'sales_id': 4623803, 'e_id': 1855, 'store_id': 2027, 'sales': 18, 'item_no': 963, 'city_name': 'Sydneyport'}
{'sales_id': 5651037, 'e_id': 1855, 'store_id': 2027, 'sales': 44, 'item_no': 754, 'city_name': 'Ramosberg'}
{'sales_id': 4201295, 'e_id': 8824, 'store_id': 2733, 'sales': 40, 'item_no': 338, 'city_name': 'Fisherview'}
{'sales_id': 1100507, 'e_id': 1855, 'store_id': 2027, 'sales': 98, 'item_no': 574, 'city_name': 'Briannaview'}
{'sales_id': 9650820, 'e_id': 1102, 'store_id': 2733, 'sales': 54, 'item_no': 890, 'city_name': 'New Jessica'}
{'sales_id': 6270883, 'e_id': 4190, 'store_id': 2027, 'sales': 20, 'item_no': 108, 'city_name': 'Lake Margaretville'}
{'sales_id': 1897761, 'e_id': 5756, 'store_id': 2027, 'sales': 55, 'item_no': 511, 'city_name': 'Abigailview'}
{'sales_id': 1193606, 'e_id': 5756, 'store_id': 2027, 'sales': 98, 'item_no': 876, 'city_name': 'Scottton'}
{'sales_id': 7757362, 'e_id': 4190, 'store_id': 2027, 'sales': 17, 'item_no': 208, 'city_name': 'Benjaminmouth'}
{'sales_id': 8778383, 'e_id': 8824, 'store_id': 2733, 'sales': 31, 'item_no': 279, 'city_name': 'Port Patriciamouth'}
{'sales_id': 9965836, 'e_id': 1855, 'store_id': 2027, 'sales': 82, 'item_no': 346, 'city_name': 'New Edwardfurt'}
{'sales_id': 341986, 'e_id': 8824, 'store_id': 2733, 'sales': 89, 'item_no': 854, 'city_name': 'West Ashleyburgh'}
{'sales_id': 120162, 'e_id': 8824, 'store_id': 2733, 'sales': 43, 'item_no': 53, 'city_name': 'Jimenezland'}
{'sales_id': 9581872, 'e_id': 4190, 'store_id': 2027, 'sales': 12, 'item_no': 807, 'city_name': 'West Lynn'}
{'sales_id': 3056460, 'e_id': 8824, 'store_id': 2733, 'sales': 39, 'item_no': 90, 'city_name': 'North Jamieport'}
{'sales_id': 8890768, 'e_id': 8824, 'store_id': 2733, 'sales': 3, 'item_no': 611, 'city_name': 'Thomasfort'}
{'sales_id': 2703093, 'e_id': 1102, 'store_id': 2733, 'sales': 53, 'item_no': 95, 'city_name': 'East Christineshire'}
{'sales_id': 5533935, 'e_id': 1102, 'store_id': 2733, 'sales': 55, 'item_no': 330, 'city_name': 'West Michael'}
{'sales_id': 5410930, 'e_id': 8824, 'store_id': 2733, 'sales': 89, 'item_no': 291, 'city_name': 'West Johnmouth'}
{'sales_id': 9977401, 'e_id': 5756, 'store_id': 2027, 'sales': 25, 'item_no': 434, 'city_name': 'South Zacharymouth'}
{'sales_id': 2227994, 'e_id': 3854, 'store_id': 2733, 'sales': 9, 'item_no': 831, 'city_name': 'Riveramouth'}
{'sales_id': 4885964, 'e_id': 5756, 'store_id': 2027, 'sales': 30, 'item_no': 154, 'city_name': 'New Catherineborough'}
{'sales_id': 2715840, 'e_id': 1855, 'store_id': 2027, 'sales': 62, 'item_no': 583, 'city_name': 'Adamsside'}
{'sales_id': 7390518, 'e_id': 1102, 'store_id': 2733, 'sales': 24, 'item_no': 565, 'city_name': 'Alexanderton'}
{'sales_id': 120570, 'e_id': 4190, 'store_id': 2027, 'sales': 13, 'item_no': 37, 'city_name': 'South Jamesmouth'}
{'sales_id': 8254306, 'e_id': 1102, 'store_id': 2733, 'sales': 29, 'item_no': 837, 'city_name': 'North Nancyshire'}
{'sales_id': 8000299, 'e_id': 4190, 'store_id': 2027, 'sales': 0, 'item_no': 618, 'city_name': 'Port Catherinemouth'}
{'sales_id': 1028695, 'e_id': 1855, 'store_id': 2027, 'sales': 56, 'item_no': 908, 'city_name': 'West Zachary'}
