{'sales_id': 71514, 'e_id': 2133, 'store_id': 3863, 'sales': 51, 'item_no': 179, 'city_name': 'Jonesland'}
{'sales_id': 7061057, 'e_id': 8938, 'store_id': 1467, 'sales': 78, 'item_no': 917, 'city_name': 'South Derek'}
{'sales_id': 8470205, 'e_id': 8938, 'store_id': 1467, 'sales': 74, 'item_no': 406, 'city_name': 'Velasquezberg'}
{'sales_id': 292880, 'e_id': 8938, 'store_id': 1467, 'sales': 51, 'item_no': 305, 'city_name': 'Elizabethside'}
{'sales_id': 1772700, 'e_id': 7292, 'store_id': 3863, 'sales': 67, 'item_no': 807, 'city_name': 'Gilmoreland'}
{'sales_id': 1572973, 'e_id': 3679, 'store_id': 3863, 'sales': 54, 'item_no': 255, 'city_name': 'Annastad'}
{'sales_id': 3488331, 'e_id': 8938, 'store_id': 1467, 'sales': 49, 'item_no': 203, 'city_name': 'Allenport'}
{'sales_id': 4871117, 'e_id': 2133, 'store_id': 3863, 'sales': 76, 'item_no': 681, 'city_name': 'North Tammy'}
{'sales_id': 5357667, 'e_id': 2133, 'store_id': 3863, 'sales': 58, 'item_no': 991, 'city_name': 'South Joshuaton'}
{'sales_id': 3385983, 'e_id': 3679, 'store_id': 3863, 'sales': 63, 'item_no': 570, 'city_name': 'Lake Rhonda'}
{'sales_id': 8288970, 'e_id': 2061, 'store_id': 1467, 'sales': 81, 'item_no': 769, 'city_name': 'New Sheila'}
{'sales_id': 7404466, 'e_id': 7292, 'store_id': 3863, 'sales': 31, 'item_no': 359, 'city_name': 'Angieview'}
{'sales_id': 5882320, 'e_id': 3679, 'store_id': 3863, 'sales': 15, 'item_no': 827, 'city_name': 'Wilsonbury'}
{'sales_id': 5064447, 'e_id': 2061, 'store_id': 1467, 'sales': 1, 'item_no': 30, 'city_name': 'Belltown'}
{'sales_id': 714066, 'e_id': 2061, 'store_id': 1467, 'sales': 32, 'item_no': 159, 'city_name': 'Chenfurt'}
{'sales_id': 1549044, 'e_id': 6510, 'store_id': 1467, 'sales': 63, 'item_no': 624, 'city_name': 'Lake Matthew'}
{'sales_id': 8252993, 'e_id': 6510, 'store_id': 1467, 'sales': 39, 'item_no': 242, 'city_name': 'West Brenda'}
{'sales_id': 643232, 'e_id': 2061, 'store_id': 1467, 'sales': 20, 'item_no': 863, 'city_name': 'North Rebeccatown'}
{'sales_id': 2627214, 'e_id': 8938, 'store_id': 1467, 'sales': 76, 'item_no': 778, 'city_name': 'Bakertown'}
{'sales_id': 9728234, 'e_id': 7292, 'store_id': 3863, 'sales': 79, 'item_no': 360, 'city_name': 'West Mason'}
{'sales_id': 735196, 'e_id': 7292, 'store_id': 3863, 'sales': 69, 'item_no': 454, 'city_name': 'Faithville'}
{'sales_id': 7506473, 'e_id': 7292, 'store_id': 3863, 'sales': 26, 'item_no': 875, 'city_name': 'South Susanchester'}
{'sales_id': 8185312, 'e_id': 2133, 'store_id': 3863, 'sales': 4, 'item_no': 335, 'city_name': 'Lake Aprilborough'}
{'sales_id': 2992606, 'e_id': 6510, 'store_id': 1467, 'sales': 43, 'item_no': 530, 'city_name': 'Lake Julie'}
{'sales_id': 5086545, 'e_id': 8938, 'store_id': 1467, 'sales': 25, 'item_no': 605, 'city_name': 'Rosarioberg'}
{'sales_id': 8103141, 'e_id': 6510, 'store_id': 1467, 'sales': 97, 'item_no': 495, 'city_name': 'New Richardfurt'}
{'sales_id': 7227457, 'e_id': 8938, 'store_id': 1467, 'sales': 34, 'item_no': 453, 'city_name': 'Garzafort'}
{'sales_id': 7063765, 'e_id': 2133, 'store_id': 3863, 'sales': 56, 'item_no': 929, 'city_name': 'Brandiborough'}
{'sales_id': 7433862, 'e_id': 6510, 'store_id': 1467, 'sales': 63, 'item_no': 781, 'city_name': 'Carolynside'}
{'sales_id': 6319051, 'e_id': 8938, 'store_id': 1467, 'sales': 34, 'item_no': 145, 'city_name': 'Lake Kathrynmouth'}
{'sales_id': 7875611, 'e_id': 2133, 'store_id': 3863, 'sales': 35, 'item_no': 611, 'city_name': 'Reyesshire'}
{'sales_id': 300808, 'e_id': 2061, 'store_id': 1467, 'sales': 18, 'item_no': 445, 'city_name': 'Valerieborough'}
{'sales_id': 3902996, 'e_id': 2133, 'store_id': 3863, 'sales': 8, 'item_no': 165, 'city_name': 'New Ricky'}
{'sales_id': 6700031, 'e_id': 2061, 'store_id': 1467, 'sales': 60, 'item_no': 861, 'city_name': 'South Michele'}
{'sales_id': 5988844, 'e_id': 2133, 'store_id': 3863, 'sales': 45, 'item_no': 907, 'city_name': 'New Alejandra'}
{'sales_id': 7481891, 'e_id': 3679, 'store_id': 3863, 'sales': 63, 'item_no': 831, 'city_name': 'Johnsonville'}
{'sales_id': 7554271, 'e_id': 6510, 'store_id': 1467, 'sales': 75, 'item_no': 605, 'city_name': 'Virginiabury'}
{'sales_id': 6611667, 'e_id': 3679, 'store_id': 3863, 'sales': 17, 'item_no': 181, 'city_name': 'West Jamesstad'}
{'sales_id': 9694655, 'e_id': 8938, 'store_id': 1467, 'sales': 34, 'item_no': 559, 'city_name': 'East Christophermouth'}
{'sales_id': 1283302, 'e_id': 7292, 'store_id': 3863, 'sales': 33, 'item_no': 258, 'city_name': 'East Brandi'}
{'sales_id': 3467119, 'e_id': 2061, 'store_id': 1467, 'sales': 99, 'item_no': 734, 'city_name': 'East Kayla'}
{'sales_id': 7694209, 'e_id': 3679, 'store_id': 3863, 'sales': 56, 'item_no': 426, 'city_name': 'East Sarahborough'}
{'sales_id': 6055030, 'e_id': 3679, 'store_id': 3863, 'sales': 39, 'item_no': 314, 'city_name': 'North Jennifer'}
{'sales_id': 7356484, 'e_id': 3679, 'store_id': 3863, 'sales': 47, 'item_no': 451, 'city_name': 'Brianland'}
{'sales_id': 9667395, 'e_id': 8938, 'store_id': 1467, 'sales': 4, 'item_no': 317, 'city_name': 'Chadbury'}
{'sales_id': 7502899, 'e_id': 7292, 'store_id': 3863, 'sales': 27, 'item_no': 547, 'city_name': 'Robertsview'}
{'sales_id': 6885230, 'e_id': 7292, 'store_id': 3863, 'sales': 34, 'item_no': 169, 'city_name': 'New William'}
{'sales_id': 1855274, 'e_id': 7292, 'store_id': 3863, 'sales': 59, 'item_no': 999, 'city_name': 'North Jorge'}
{'sales_id': 8572805, 'e_id': 6510, 'store_id': 1467, 'sales': 57, 'item_no': 972, 'city_name': 'New Daniel'}
{'sales_id': 6437672, 'e_id': 2133, 'store_id': 3863, 'sales': 87, 'item_no': 411, 'city_name': 'South Amy'}
{'sales_id': 9856921, 'e_id': 7292, 'store_id': 3863, 'sales': 62, 'item_no': 81, 'city_name': 'Jenniferside'}
{'sales_id': 3073333, 'e_id': 6510, 'store_id': 1467, 'sales': 60, 'item_no': 116, 'city_name': 'West Danview'}
{'sales_id': 9625304, 'e_id': 2061, 'store_id': 1467, 'sales': 39, 'item_no': 174, 'city_name': 'Howardtown'}
{'sales_id': 7692743, 'e_id': 6510, 'store_id': 1467, 'sales': 63, 'item_no': 759, 'city_name': 'Garciaside'}
{'sales_id': 6897531, 'e_id': 6510, 'store_id': 1467, 'sales': 15, 'item_no': 691, 'city_name': 'Annachester'}
{'sales_id': 3773314, 'e_id': 7292, 'store_id': 3863, 'sales': 17, 'item_no': 133, 'city_name': 'Hernandezport'}
{'sales_id': 8900488, 'e_id': 3679, 'store_id': 3863, 'sales': 94, 'item_no': 119, 'city_name': 'West Mark'}
{'sales_id': 3573651, 'e_id': 2133, 'store_id': 3863, 'sales': 7, 'item_no': 714, 'city_name': 'New Kayla'}
{'sales_id': 7924048, 'e_id': 6510, 'store_id': 1467, 'sales': 10, 'item_no': 698, 'city_name': 'Madisonland'}
{'sales_id': 194541, 'e_id': 7292, 'store_id': 3863, 'sales': 58, 'item_no': 223, 'city_name': 'Lopezmouth'}
{'sales_id': 2674524, 'e_id': 2061, 'store_id': 1467, 'sales': 58, 'item_no': 741, 'city_name': 'Williston'}
{'sales_id': 2384321, 'e_id': 6510, 'store_id': 1467, 'sales': 37, 'item_no': 96, 'city_name': 'Lake Madison'}
{'sales_id': 5693041, 'e_id': 3679, 'store_id': 3863, 'sales': 72, 'item_no': 410, 'city_name': 'North Jennifermouth'}
{'sales_id': 7620795, 'e_id': 8938, 'store_id': 1467, 'sales': 86, 'item_no': 580, 'city_name': 'Lake Amber'}
{'sales_id': 1929940, 'e_id': 2061, 'store_id': 1467, 'sales': 54, 'item_no': 591, 'city_name': 'Haroldhaven'}
{'sales_id': 6661836, 'e_id': 6510, 'store_id': 1467, 'sales': 39, 'item_no': 836, 'city_name': 'Michaelshire'}
{'sales_id': 3993252, 'e_id': 3679, 'store_id': 3863, 'sales': 95, 'item_no': 355, 'city_name': 'South Anthony'}
{'sales_id': 1042699, 'e_id': 6510, 'store_id': 1467, 'sales': 23, 'item_no': 741, 'city_name': 'New Amy'}
{'sales_id': 8561440, 'e_id': 7292, 'store_id': 3863, 'sales': 20, 'item_no': 591, 'city_name': 'Martinton'}
{'sales_id': 9997674, 'e_id': 7292, 'store_id': 3863, 'sales': 32, 'item_no': 811, 'city_name': 'Fuentesstad'}
{'sales_id': 580510, 'e_id': 7292, 'store_id': 3863, 'sales': 2, 'item_no': 238, 'city_name': 'Lake Brittney'}
{'sales_id': 5143221, 'e_id': 6510, 'store_id': 1467, 'sales': 41, 'item_no': 220, 'city_name': 'Johnsonbury'}
{'sales_id': 3461330, 'e_id': 7292, 'store_id': 3863, 'sales': 81, 'item_no': 846, 'city_name': 'Penningtonhaven'}
{'sales_id': 2832155, 'e_id': 7292, 'store_id': 3863, 'sales': 1, 'item_no': 328, 'city_name': 'Samanthastad'}
{'sales_id': 9551728, 'e_id': 6510, 'store_id': 1467, 'sales': 33, 'item_no': 537, 'city_name': 'North Antonioville'}
{'sales_id': 5930630, 'e_id': 6510, 'store_id': 1467, 'sales': 54, 'item_no': 791, 'city_name': 'South Megan'}
{'sales_id': 9695606, 'e_id': 2133, 'store_id': 3863, 'sales': 15, 'item_no': 785, 'city_name': 'West Susan'}
{'sales_id': 1239075, 'e_id': 7292, 'store_id': 3863, 'sales': 2, 'item_no': 478, 'city_name': 'Greenebury'}
{'sales_id': 9156398, 'e_id': 2061, 'store_id': 1467, 'sales': 43, 'item_no': 785, 'city_name': 'Serranoport'}
{'sales_id': 3154474, 'e_id': 7292, 'store_id': 3863, 'sales': 51, 'item_no': 70, 'city_name': 'New Benjaminburgh'}
{'sales_id': 3522039, 'e_id': 6510, 'store_id': 1467, 'sales': 86, 'item_no': 183, 'city_name': 'South Sharonside'}
{'sales_id': 4361934, 'e_id': 8938, 'store_id': 1467, 'sales': 87, 'item_no': 302, 'city_name': 'Murphymouth'}
{'sales_id': 4177007, 'e_id': 2061, 'store_id': 1467, 'sales': 94, 'item_no': 722, 'city_name': 'North Amandaborough'}
{'sales_id': 3326683, 'e_id': 6510, 'store_id': 1467, 'sales': 89, 'item_no': 408, 'city_name': 'Meganberg'}
{'sales_id': 8484867, 'e_id': 7292, 'store_id': 3863, 'sales': 79, 'item_no': 736, 'city_name': 'South Shawntown'}
{'sales_id': 2167559, 'e_id': 7292, 'store_id': 3863, 'sales': 85, 'item_no': 857, 'city_name': 'Mendozatown'}
{'sales_id': 3905336, 'e_id': 3679, 'store_id': 3863, 'sales': 88, 'item_no': 613, 'city_name': 'Kimberlystad'}
{'sales_id': 5673301, 'e_id': 2133, 'store_id': 3863, 'sales': 59, 'item_no': 677, 'city_name': 'Reginatown'}
{'sales_id': 1558699, 'e_id': 6510, 'store_id': 1467, 'sales': 29, 'item_no': 282, 'city_name': 'Garciamouth'}
{'sales_id': 8446387, 'e_id': 2133, 'store_id': 3863, 'sales': 74, 'item_no': 883, 'city_name': 'Sanchezshire'}
{'sales_id': 4706065, 'e_id': 6510, 'store_id': 1467, 'sales': 71, 'item_no': 791, 'city_name': 'Gutierrezmouth'}
{'sales_id': 1916430, 'e_id': 7292, 'store_id': 3863, 'sales': 42, 'item_no': 135, 'city_name': 'West Kristin'}
{'sales_id': 5089938, 'e_id': 2061, 'store_id': 1467, 'sales': 56, 'item_no': 693, 'city_name': 'Port Jessica'}
{'sales_id': 6281080, 'e_id': 7292, 'store_id': 3863, 'sales': 9, 'item_no': 507, 'city_name': 'West Victor'}
{'sales_id': 2996963, 'e_id': 2061, 'store_id': 1467, 'sales': 24, 'item_no': 469, 'city_name': 'Annfort'}
{'sales_id': 2077481, 'e_id': 2061, 'store_id': 1467, 'sales': 61, 'item_no': 117, 'city_name': 'West Shellyport'}
{'sales_id': 4711930, 'e_id': 2061, 'store_id': 1467, 'sales': 29, 'item_no': 735, 'city_name': 'Port Josephport'}
{'sales_id': 4112951, 'e_id': 7292, 'store_id': 3863, 'sales': 3, 'item_no': 11, 'city_name': 'Lake Shannon'}
{'sales_id': 7800903, 'e_id': 2061, 'store_id': 1467, 'sales': 9, 'item_no': 430, 'city_name': 'Shannonmouth'}
{'sales_id': 3588294, 'e_id': 6510, 'store_id': 1467, 'sales': 23, 'item_no': 772, 'city_name': 'Margaretmouth'}
{'sales_id': 8741059, 'e_id': 3679, 'store_id': 3863, 'sales': 39, 'item_no': 972, 'city_name': 'Victoriaberg'}
{'sales_id': 8427721, 'e_id': 6510, 'store_id': 1467, 'sales': 74, 'item_no': 521, 'city_name': 'South Brandon'}
{'sales_id': 6136650, 'e_id': 3679, 'store_id': 3863, 'sales': 17, 'item_no': 104, 'city_name': 'Port Nathanielmouth'}
{'sales_id': 3981339, 'e_id': 7292, 'store_id': 3863, 'sales': 69, 'item_no': 20, 'city_name': 'North Kenneth'}
{'sales_id': 676574, 'e_id': 7292, 'store_id': 3863, 'sales': 29, 'item_no': 78, 'city_name': 'Crawfordmouth'}
{'sales_id': 5880091, 'e_id': 2133, 'store_id': 3863, 'sales': 61, 'item_no': 96, 'city_name': 'Lake Nina'}
{'sales_id': 238453, 'e_id': 2133, 'store_id': 3863, 'sales': 79, 'item_no': 11, 'city_name': 'Ramirezview'}
{'sales_id': 1858359, 'e_id': 3679, 'store_id': 3863, 'sales': 12, 'item_no': 453, 'city_name': 'Wrightmouth'}
{'sales_id': 9037858, 'e_id': 2133, 'store_id': 3863, 'sales': 26, 'item_no': 432, 'city_name': 'Larryport'}
{'sales_id': 5063371, 'e_id': 2133, 'store_id': 3863, 'sales': 57, 'item_no': 616, 'city_name': 'Angelaberg'}
{'sales_id': 5885725, 'e_id': 2133, 'store_id': 3863, 'sales': 25, 'item_no': 535, 'city_name': 'Harrisborough'}
{'sales_id': 8418167, 'e_id': 8938, 'store_id': 1467, 'sales': 49, 'item_no': 505, 'city_name': 'North Erica'}
{'sales_id': 9895042, 'e_id': 2133, 'store_id': 3863, 'sales': 82, 'item_no': 809, 'city_name': 'Port Stephanie'}
{'sales_id': 5981592, 'e_id': 7292, 'store_id': 3863, 'sales': 79, 'item_no': 259, 'city_name': 'Port Juliafort'}
{'sales_id': 6400317, 'e_id': 8938, 'store_id': 1467, 'sales': 76, 'item_no': 708, 'city_name': 'Collinsland'}
{'sales_id': 4921809, 'e_id': 7292, 'store_id': 3863, 'sales': 77, 'item_no': 695, 'city_name': 'South Charlesberg'}
{'sales_id': 5099279, 'e_id': 2133, 'store_id': 3863, 'sales': 29, 'item_no': 474, 'city_name': 'Nicholasburgh'}
{'sales_id': 804274, 'e_id': 7292, 'store_id': 3863, 'sales': 96, 'item_no': 360, 'city_name': 'South Kentside'}
{'sales_id': 7385379, 'e_id': 2133, 'store_id': 3863, 'sales': 24, 'item_no': 706, 'city_name': 'East Johnhaven'}
{'sales_id': 213322, 'e_id': 8938, 'store_id': 1467, 'sales': 59, 'item_no': 285, 'city_name': 'Lake Julie'}
{'sales_id': 7850298, 'e_id': 2061, 'store_id': 1467, 'sales': 98, 'item_no': 489, 'city_name': 'South Jenna'}
{'sales_id': 2353926, 'e_id': 6510, 'store_id': 1467, 'sales': 58, 'item_no': 528, 'city_name': 'Port Donnahaven'}
{'sales_id': 8064687, 'e_id': 3679, 'store_id': 3863, 'sales': 15, 'item_no': 310, 'city_name': 'Pricechester'}
{'sales_id': 272039, 'e_id': 2133, 'store_id': 3863, 'sales': 51, 'item_no': 777, 'city_name': 'Port Laura'}
{'sales_id': 2068775, 'e_id': 2061, 'store_id': 1467, 'sales': 89, 'item_no': 557, 'city_name': 'South Aaronmouth'}
{'sales_id': 6890683, 'e_id': 7292, 'store_id': 3863, 'sales': 94, 'item_no': 876, 'city_name': 'East Scottport'}
{'sales_id': 6540830, 'e_id': 8938, 'store_id': 1467, 'sales': 4, 'item_no': 535, 'city_name': 'Thomashaven'}
{'sales_id': 703038, 'e_id': 6510, 'store_id': 1467, 'sales': 85, 'item_no': 90, 'city_name': 'East Joseph'}
{'sales_id': 7753408, 'e_id': 3679, 'store_id': 3863, 'sales': 99, 'item_no': 624, 'city_name': 'Smithville'}
{'sales_id': 3927136, 'e_id': 6510, 'store_id': 1467, 'sales': 24, 'item_no': 651, 'city_name': 'Porterfurt'}
{'sales_id': 9418632, 'e_id': 3679, 'store_id': 3863, 'sales': 94, 'item_no': 45, 'city_name': 'Port Olivia'}
{'sales_id': 7182682, 'e_id': 6510, 'store_id': 1467, 'sales': 13, 'item_no': 340, 'city_name': 'Lake Mathew'}
{'sales_id': 8265309, 'e_id': 3679, 'store_id': 3863, 'sales': 16, 'item_no': 674, 'city_name': 'North Grant'}
{'sales_id': 9878176, 'e_id': 3679, 'store_id': 3863, 'sales': 0, 'item_no': 840, 'city_name': 'Jacquelinemouth'}
{'sales_id': 7374418, 'e_id': 8938, 'store_id': 1467, 'sales': 87, 'item_no': 576, 'city_name': 'Knightmouth'}
{'sales_id': 688159, 'e_id': 7292, 'store_id': 3863, 'sales': 39, 'item_no': 234, 'city_name': 'Cainton'}
{'sales_id': 4791474, 'e_id': 8938, 'store_id': 1467, 'sales': 55, 'item_no': 848, 'city_name': 'Lake Christinaborough'}
{'sales_id': 4228951, 'e_id': 8938, 'store_id': 1467, 'sales': 25, 'item_no': 501, 'city_name': 'Dalestad'}
{'sales_id': 5409884, 'e_id': 7292, 'store_id': 3863, 'sales': 30, 'item_no': 509, 'city_name': 'East Margaret'}
{'sales_id': 8853837, 'e_id': 3679, 'store_id': 3863, 'sales': 84, 'item_no': 358, 'city_name': 'Ginaland'}
{'sales_id': 8559800, 'e_id': 2133, 'store_id': 3863, 'sales': 18, 'item_no': 447, 'city_name': 'Port Amanda'}
{'sales_id': 9425430, 'e_id': 6510, 'store_id': 1467, 'sales': 56, 'item_no': 838, 'city_name': 'Taylorbury'}
{'sales_id': 8132269, 'e_id': 3679, 'store_id': 3863, 'sales': 60, 'item_no': 13, 'city_name': 'North Michael'}
{'sales_id': 7507602, 'e_id': 2133, 'store_id': 3863, 'sales': 65, 'item_no': 325, 'city_name': 'Dennisburgh'}
{'sales_id': 4586043, 'e_id': 3679, 'store_id': 3863, 'sales': 90, 'item_no': 719, 'city_name': 'Lake Paigehaven'}
{'sales_id': 6035100, 'e_id': 3679, 'store_id': 3863, 'sales': 50, 'item_no': 977, 'city_name': 'Garciaberg'}
{'sales_id': 3684601, 'e_id': 2133, 'store_id': 3863, 'sales': 29, 'item_no': 785, 'city_name': 'New Hannah'}
{'sales_id': 7189173, 'e_id': 6510, 'store_id': 1467, 'sales': 17, 'item_no': 759, 'city_name': 'Juliehaven'}
{'sales_id': 4576191, 'e_id': 6510, 'store_id': 1467, 'sales': 93, 'item_no': 293, 'city_name': 'East Brittney'}
{'sales_id': 2596675, 'e_id': 3679, 'store_id': 3863, 'sales': 45, 'item_no': 258, 'city_name': 'North Ellenville'}
{'sales_id': 6700100, 'e_id': 8938, 'store_id': 1467, 'sales': 81, 'item_no': 495, 'city_name': 'Fergusonbury'}
{'sales_id': 1332295, 'e_id': 2133, 'store_id': 3863, 'sales': 97, 'item_no': 985, 'city_name': 'Port Bradleyshire'}
{'sales_id': 4804163, 'e_id': 8938, 'store_id': 1467, 'sales': 63, 'item_no': 699, 'city_name': 'Sosaside'}
{'sales_id': 5700982, 'e_id': 2061, 'store_id': 1467, 'sales': 27, 'item_no': 212, 'city_name': 'South Alexandraview'}
{'sales_id': 4361474, 'e_id': 2061, 'store_id': 1467, 'sales': 64, 'item_no': 788, 'city_name': 'Steinstad'}
{'sales_id': 2591335, 'e_id': 8938, 'store_id': 1467, 'sales': 48, 'item_no': 277, 'city_name': 'New Curtis'}
{'sales_id': 1576599, 'e_id': 8938, 'store_id': 1467, 'sales': 68, 'item_no': 719, 'city_name': 'Benjaminchester'}
{'sales_id': 5186199, 'e_id': 2133, 'store_id': 3863, 'sales': 27, 'item_no': 723, 'city_name': 'North Cody'}
{'sales_id': 5222494, 'e_id': 8938, 'store_id': 1467, 'sales': 23, 'item_no': 545, 'city_name': 'Stanleyburgh'}
{'sales_id': 3310790, 'e_id': 2133, 'store_id': 3863, 'sales': 0, 'item_no': 980, 'city_name': 'New Laura'}
{'sales_id': 973985, 'e_id': 8938, 'store_id': 1467, 'sales': 39, 'item_no': 231, 'city_name': 'Hooverton'}
{'sales_id': 9708809, 'e_id': 3679, 'store_id': 3863, 'sales': 19, 'item_no': 284, 'city_name': 'North Ashleyton'}
{'sales_id': 636051, 'e_id': 7292, 'store_id': 3863, 'sales': 19, 'item_no': 771, 'city_name': 'South Natasha'}
{'sales_id': 4511648, 'e_id': 6510, 'store_id': 1467, 'sales': 77, 'item_no': 431, 'city_name': 'Jonesmouth'}
{'sales_id': 6939338, 'e_id': 2061, 'store_id': 1467, 'sales': 42, 'item_no': 929, 'city_name': 'Troyhaven'}
{'sales_id': 2979124, 'e_id': 2061, 'store_id': 1467, 'sales': 60, 'item_no': 272, 'city_name': 'South Saramouth'}
{'sales_id': 5781752, 'e_id': 2061, 'store_id': 1467, 'sales': 74, 'item_no': 725, 'city_name': 'East Kristiview'}
{'sales_id': 375181, 'e_id': 6510, 'store_id': 1467, 'sales': 100, 'item_no': 869, 'city_name': 'North Raven'}
{'sales_id': 6183762, 'e_id': 7292, 'store_id': 3863, 'sales': 63, 'item_no': 720, 'city_name': 'Port Bethchester'}
{'sales_id': 1068013, 'e_id': 2133, 'store_id': 3863, 'sales': 28, 'item_no': 92, 'city_name': 'Allenfort'}
{'sales_id': 5161739, 'e_id': 2133, 'store_id': 3863, 'sales': 39, 'item_no': 248, 'city_name': 'Frankchester'}
{'sales_id': 921812, 'e_id': 2061, 'store_id': 1467, 'sales': 24, 'item_no': 97, 'city_name': 'West Sarahfurt'}
{'sales_id': 3950970, 'e_id': 8938, 'store_id': 1467, 'sales': 67, 'item_no': 259, 'city_name': 'Angelaside'}
{'sales_id': 4176475, 'e_id': 6510, 'store_id': 1467, 'sales': 80, 'item_no': 294, 'city_name': 'Harringtonside'}
{'sales_id': 3122308, 'e_id': 2133, 'store_id': 3863, 'sales': 87, 'item_no': 874, 'city_name': 'Christianhaven'}
{'sales_id': 5977873, 'e_id': 2061, 'store_id': 1467, 'sales': 85, 'item_no': 231, 'city_name': 'New Christy'}
{'sales_id': 7209337, 'e_id': 2133, 'store_id': 3863, 'sales': 84, 'item_no': 795, 'city_name': 'Spencertown'}
{'sales_id': 4287074, 'e_id': 6510, 'store_id': 1467, 'sales': 54, 'item_no': 567, 'city_name': 'Lake Calvinport'}
{'sales_id': 5821518, 'e_id': 2133, 'store_id': 3863, 'sales': 6, 'item_no': 469, 'city_name': 'Port Heidi'}
{'sales_id': 8752822, 'e_id': 8938, 'store_id': 1467, 'sales': 20, 'item_no': 77, 'city_name': 'Phillipston'}
{'sales_id': 2718806, 'e_id': 2133, 'store_id': 3863, 'sales': 73, 'item_no': 695, 'city_name': 'Gabrielmouth'}
{'sales_id': 9921294, 'e_id': 7292, 'store_id': 3863, 'sales': 13, 'item_no': 399, 'city_name': 'New Marcusview'}
{'sales_id': 5880710, 'e_id': 2133, 'store_id': 3863, 'sales': 30, 'item_no': 28, 'city_name': 'Mikaylaview'}
{'sales_id': 6756223, 'e_id': 2061, 'store_id': 1467, 'sales': 52, 'item_no': 417, 'city_name': 'Murphychester'}
{'sales_id': 1343640, 'e_id': 7292, 'store_id': 3863, 'sales': 9, 'item_no': 138, 'city_name': 'Lake Victoriaside'}
{'sales_id': 3013248, 'e_id': 2133, 'store_id': 3863, 'sales': 21, 'item_no': 206, 'city_name': 'South Victorstad'}
{'sales_id': 396572, 'e_id': 8938, 'store_id': 1467, 'sales': 33, 'item_no': 329, 'city_name': 'Farrellshire'}
{'sales_id': 2137908, 'e_id': 6510, 'store_id': 1467, 'sales': 97, 'item_no': 791, 'city_name': 'South Gerald'}
{'sales_id': 3012558, 'e_id': 2061, 'store_id': 1467, 'sales': 24, 'item_no': 264, 'city_name': 'South Lisachester'}
{'sales_id': 7393149, 'e_id': 8938, 'store_id': 1467, 'sales': 83, 'item_no': 347, 'city_name': 'New Jonfurt'}
{'sales_id': 1337611, 'e_id': 6510, 'store_id': 1467, 'sales': 19, 'item_no': 405, 'city_name': 'South Hector'}
{'sales_id': 7605453, 'e_id': 7292, 'store_id': 3863, 'sales': 14, 'item_no': 111, 'city_name': 'West Mariamouth'}
{'sales_id': 3008629, 'e_id': 7292, 'store_id': 3863, 'sales': 26, 'item_no': 498, 'city_name': 'West Katieton'}
{'sales_id': 4758698, 'e_id': 7292, 'store_id': 3863, 'sales': 84, 'item_no': 190, 'city_name': 'Hunterside'}
{'sales_id': 1289364, 'e_id': 3679, 'store_id': 3863, 'sales': 76, 'item_no': 633, 'city_name': 'Johnstonbury'}
{'sales_id': 8342507, 'e_id': 8938, 'store_id': 1467, 'sales': 50, 'item_no': 149, 'city_name': 'New Mariastad'}
{'sales_id': 1943076, 'e_id': 8938, 'store_id': 1467, 'sales': 56, 'item_no': 950, 'city_name': 'West Brookebury'}
{'sales_id': 455645, 'e_id': 2133, 'store_id': 3863, 'sales': 60, 'item_no': 486, 'city_name': 'Hernandezborough'}
{'sales_id': 7271652, 'e_id': 8938, 'store_id': 1467, 'sales': 69, 'item_no': 159, 'city_name': 'South Jamesport'}
{'sales_id': 7780676, 'e_id': 3679, 'store_id': 3863, 'sales': 55, 'item_no': 677, 'city_name': 'North Williamton'}
{'sales_id': 408491, 'e_id': 8938, 'store_id': 1467, 'sales': 99, 'item_no': 36, 'city_name': 'Kevinborough'}
{'sales_id': 6537594, 'e_id': 2061, 'store_id': 1467, 'sales': 85, 'item_no': 404, 'city_name': 'Valenciaton'}
{'sales_id': 5507988, 'e_id': 8938, 'store_id': 1467, 'sales': 81, 'item_no': 728, 'city_name': 'Lake Melissa'}
{'sales_id': 6447167, 'e_id': 7292, 'store_id': 3863, 'sales': 79, 'item_no': 518, 'city_name': 'Port Dana'}
{'sales_id': 8634657, 'e_id': 2133, 'store_id': 3863, 'sales': 66, 'item_no': 553, 'city_name': 'Kingshire'}
{'sales_id': 4544834, 'e_id': 8938, 'store_id': 1467, 'sales': 37, 'item_no': 581, 'city_name': 'Lake Joshua'}
{'sales_id': 3021008, 'e_id': 8938, 'store_id': 1467, 'sales': 75, 'item_no': 994, 'city_name': 'Port Nicoleton'}
{'sales_id': 1619129, 'e_id': 8938, 'store_id': 1467, 'sales': 85, 'item_no': 325, 'city_name': 'Seanton'}
{'sales_id': 1792783, 'e_id': 2133, 'store_id': 3863, 'sales': 35, 'item_no': 303, 'city_name': 'Myersfort'}
{'sales_id': 9197318, 'e_id': 8938, 'store_id': 1467, 'sales': 47, 'item_no': 134, 'city_name': 'North Jonathanfurt'}
{'sales_id': 5299958, 'e_id': 8938, 'store_id': 1467, 'sales': 50, 'item_no': 623, 'city_name': 'Blaketown'}
{'sales_id': 2583403, 'e_id': 2061, 'store_id': 1467, 'sales': 72, 'item_no': 606, 'city_name': 'Angelabury'}
